AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
1806,False,Ventura County Fire Department,,2019,True,/incidents/2019/10/30/easy-fire/,"Evacuation Information: <a href= ""https://twitter.com/VCFD_PIO"">https://twitter.com/VCFD_PIO</a>",,Ventura,56,,,,2019-11-02T18:57:00Z,,True,True,,,,34.282179,"West Easy Street and West Los Angeles Avenue, Simi Valley",-118.803389,False,Easy Fire,100,,True,"The Easy Fire started October 30, 2019 off West Easy Street and West Los Angeles Avenue, Simi Valley in Ventura County",,2019-10-30T07:45:14Z,Finalized,,,,,00e6d6d5-f168-45fa-817a-f7758a5170b7,2019-11-02T19:00:24.44Z,
1300,False,CAL FIRE Madera-Mariposa-Merced Unit,,2019,True,/incidents/2019/8/16/gaines-fire/,,,Mariposa,22,,,,,,True,True,,,,37.536069,"Mt Gaines Rd and Bear Valley Rd, Bear Valley",-120.177018,False,Gaines Fire,100,,True,"The Gaines Fire started on August 16, 2019 off Mt Gaines Rd and Bear Valley Rd, in Bear Valley in Mariposa County.",,2019-08-16T14:11:02Z,Finalized,,,,,547b7d19-9b75-4c11-8b88-56adb6460a3c,2019-10-02T16:07:03.477Z,
1011,False,"Unified Command: CAL FIRE/Riverside County Fire Department, City of Calimesa and City of Yucaipa",,2019,True,/incidents/2019/10/10/sandalwood-fire/,"For evacuation and road closure information
<a href=""http://www.rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4517""> click here</a>",,Riverside,33,10,,17,,2,True,True,,1,,33.9925,Calimesa Boulevard and Sandalwood Drive,-117.059167,True,Sandalwood Fire,100,247,True,"The Sandalwood Fire started October 10, 2019 off Calimesa Boulevard and Sandalwood Drive in Riverside County.",,2019-10-10T15:38:44Z,Finalized,16,74,,,7ff84b11-c3fb-4f5c-8a00-07243d4a4e33,2019-11-01T15:14:13.32Z,1
605,False,CAL FIRE Tehama-Glenn Unit,,2019,True,/incidents/2019/10/27/rawson-fire/,,,Tehama,52,,,,2019-10-28T07:22:00Z,,True,True,,,,40.00171,"Gyle Road and Long Dirt Road, Northwest of Corning",-122.25421,False,Rawson Fire,100,,True,"The Rawson Fire started October 27, 2019 off Gyle Road and Long Dirt Road, Northwest of Corning in Tehama County.",,2019-10-27T02:47:20Z,Finalized,,,,,828b2492-fc44-4fc0-97fa-f0b439e6fa0d,2019-10-28T07:25:39.683Z,
494,False,CAL FIRE Riverside County Fire Department ,,2019,True,/incidents/2019/10/30/hill-fire/,"Mandatory evacuations and road closures are in place:
 <a href=""http://www.rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4523""> http://www.rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4523</a>",,Riverside,33,5,2,14,2019-11-02T18:44:00Z,,True,True,,,,34.01778,"Granite Hill and Pyrite Street, in Jurupa Valley ",-117.4625,True,Hill Fire ,100,126,True,"Hill Fire started on October 30, 2019 off of Granite Hill and Pyrite Street, in Jurupa Valley in Riverside County.",,2019-10-30T11:19:00Z,Finalized,,,,,8f23653c-1a4c-4609-bfb3-72b1665eab69,2019-11-02T18:52:09.347Z,1
355,False,CAL FIRE Nevada-Yuba-Placer Unit,,2019,True,/incidents/2019/11/25/foothills-fire/,,,Placer,31,,,,,,True,True,,,,38.838992,"Foothills and McAnally Drive, northwest of Roseville",-121.325842,False,Foothills Fire,100,,True,"The Foothill Fire started November 25, 2019 off Foothills and McAnally Dr., northwest of Roseville in Placer county.",,2019-11-25T12:39:44Z,Finalized,,,,,77d64e4c-a50f-4f4d-a750-e6a6f0ddadc9,2019-11-25T20:31:36.687Z,
289,False,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,,2019,True,/incidents/2019/10/9/cross-fire/,,,Monterey,"27,40",,,,2019-10-11T07:30:00Z,,True,True,,,,35.79069,Indian Valley Road and Monterey County Line near Camp Robert's,-120.73102,False,Cross Fire,100,,True,"The Cross Fire started October 8, 2019 off Indian Valley Road and Monterey County Line near Camp Robert's in Monterey and San Luis Obispo Counties.",,2019-10-09T06:52:14Z,Finalized,,,,,207f72f7-1453-40dc-919e-3551f7041b22,2019-10-11T07:38:50.257Z,
289,False,CAL FIRE San Benito-Monterey Unit and CAL FIRE San Luis Obispo Unit,,2019,True,/incidents/2019/10/9/cross-fire/,,,San Luis Obispo,"27,40",,,,2019-10-11T07:30:00Z,,True,True,,,,35.79069,Indian Valley Road and Monterey County Line near Camp Robert's,-120.73102,False,Cross Fire,100,,True,"The Cross Fire started October 8, 2019 off Indian Valley Road and Monterey County Line near Camp Robert's in Monterey and San Luis Obispo Counties.",,2019-10-09T06:52:14Z,Finalized,,,,,207f72f7-1453-40dc-919e-3551f7041b22,2019-10-11T07:38:50.257Z,
149,False,CAL FIRE Madera-Mariposa-Merced Unit,,2019,True,/incidents/2019/7/21/valley-fire/,,,Mariposa,22,,,,,,True,True,,,,37.241427," Old Hwy and Guadalupe, East of Mariposa",-120.027731,False,Valley Fire,100,,True,"The Valley Fire started July 21, 2019 off Old Hwy and Guadalupe, East of Mariposa in Mariposa County.",,2019-07-21T12:01:40Z,Finalized,,,,,f8a2fd4a-286e-4688-8a5c-fa2ad98751ab,2019-07-25T18:59:33.443Z,
137,False,CAL FIRE Fresno-Kings Unit,,2019,True,/incidents/2019/10/18/mud-fire/,,,Fresno,10,,,,2019-10-19T15:00:00Z,,True,True,,,,36.319291,"Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga",-120.460189,False,Mud Fire ,100,,True,"The Mud Fire started October 18, 2019 off Los Gatos Creek Road and Joaquin Rocks Lookout Road, east of Coalinga in Fresno County.",,2019-10-18T12:17:32Z,Finalized,,,,,ff8701f0-a12a-4b40-baa9-b58c4e2e31f3,2019-10-19T15:22:29.687Z,
107,False,Lassen National Forest,,2019,True,/incidents/2019/8/7/3-2-willow-previously-h-1-fire/,,,Lassen,18,,,,,,True,True,,,,40.900458,"Pittville Road and Sheep Flat Road, southeast of Fall River Mills",-121.320838,False,3-2 Willow (Previously H-1 Fire),100,,True,"The H-1 fire started on August 8, 2019 at Pittville Road and Sheep Flat Road, southeast of Fall River Mills in Lassen County.",,2019-08-07T18:48:57Z,Finalized,,,,,9a9bc21f-36f5-4092-b98e-c0d584d198db,2019-10-02T16:07:12.123Z,
75,False,CAL FIRE/Riverside County Fire Department,,2019,True,/incidents/2019/10/10/wolf-fire/,,,Riverside,33,,,,2019-10-12T17:22:00Z,,True,True,,,,33.8615,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",-116.897333,False,Wolf Fire,100,,True,"The Wolf Fire started October 10, 2019 off Wolfskill Truck Road near Silver Creek Drive, south of Banning in Riverside County.",,2019-10-10T18:36:46Z,Finalized,,,,,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,2019-10-12T17:29:29.77Z,
40,False,City of Moraga,,2019,False,/incidents/2019/10/10/merrill-fire/,,,Contra Costa,7,,,,2019-10-10T12:00:00Z,,True,True,,,,37.828267,"Merrill Circle N and Merrill Dr, Moraga",-122.103867,False,Merrill Fire,100,,True,"The Merrill Fire started October 10, 2019 off Merrill Circle N and Merrill Dr, Moraga in Contra Costa county.",,2019-10-10T06:42:19Z,Finalized,,,,,19578ef2-6101-45b0-a82e-db3004c3a8a5,2019-10-12T14:00:58.217Z,
37,False,CAL FIRE San Diego County Fire,2,2019,True,/incidents/2019/10/25/miller-fire/,"<p> Evacuation Center: Valley Center Community Center 

<p> Evacuation Shelter :  Valley Center Middle School, 28102 N Lake Wohlford Road.

<p> Evacuation Order: All of Terrace View Ln, area West of Cool Valley Highlands, area North of Puma Trail.

<p>Evacuation has been issued please see map. <a href=""https://www.fire.ca.gov/media/9967/evacuation-grid-for-miller-fire.jpg"">Map Grid</a>

<p> Road Closures: Cole Grade Rd. is closed at the intersections of Miller Ln., Valley Center Rd., and Oak Glen Pl.

<p> Hard closures: Terrace View Lane at Cool Valley Rd, Wilhite Lane South of Puma Trail, Coyote Run at Rabbit Run, Cool Valley Highlands Rd at Cool Valley Rd",,San Diego,37,4,2,10,2019-10-27T18:05:00Z,,True,True,,4,,33.259861,"Miller Lane and Cole Grade Lane, North of Valley Center ",-117.027333,True,Miller Fire,100,100,True,,"The Miller Fire started on October 25, 2019 off Miller Lane and Cole Grade Lane, North of Valley Center in San Diego County",2019-10-25T15:05:52Z,Finalized,1,3,,,7ff229e4-be94-4319-8916-19eb43753843,2019-10-27T18:29:19.843Z,2
35,False,CAL FIRE Santa Clara Unit,,2019,True,/incidents/2019/10/24/mines-fire/,,,Alameda,1,,,,2019-10-27T13:55:00Z,,True,True,,,,37.62782,"Mines Rd and Del Valle Rd, southeast of Livermore",-121.68598,False,Mines Fire,100,,True,"The Mines Fire started October 25, 2019 off Mines Rd and Del Valle Rd, southeast of Livermore in Alameda County.",,2019-10-24T23:16:18Z,Finalized,,,,,87404846-bc30-41b8-82fe-31c9aedb9ef7,2019-10-27T14:00:06.73Z,
35,False,CAL FIRE Santa Clara Unit,,2019,True,/incidents/2019/7/18/rains-fire/,,,Stanislaus,50,,,,2019-07-18T10:29:00Z,,True,True,,,,37.420988,"Frank Raines Park on Del Puerto Canyon Road, west of Patterson",-121.371276,False,Rains Fire,100,,True,"The Raines Fire started on July 18, 2019 in Stanislaus County.",,2019-07-18T09:07:57Z,Finalized,,,,,900997e0-f30a-48bf-9358-971ca2afa1d6,2019-07-18T13:02:21.32Z,
30,False,CAL FIRE Shasta-Trinity Unit,,2019,True,/incidents/2019/7/12/horse-fire/,,,Shasta,45,,,,,,True,True,Grass,,,40.463936,"Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda",-122.435492,False,Horse Fire,100,,True,"The Horse Fire started July 12 2019 off Blue Horse Rd and Saddle Trail, 2 miles NW of Olinda in Shasta County","Horse Fire, Blue Horse Rd, Saddle Trail,  Olinda, Shasta County",2019-07-12T19:08:54Z,Finalized,,,,,ab6d9c8e-5fbb-4a0d-a206-30e83ab51877,2019-07-15T21:56:18.117Z,
27,False,CAL FIRE Tuolumne-Calaveras Unit,,2019,True,/incidents/2019/7/18/whiskey-fire/,,,Calaveras,5,,,,2019-07-20T08:56:00Z,,True,True,,,,38.115224,near the Whiskey Creek Day Use area of New Hogan Lake,-120.78068,False,Whiskey Fire,100,,True,,,2019-07-18T18:31:00Z,Finalized,,,,,17596a7a-31fc-4270-8aaf-efe1df3ba848,2019-07-20T08:56:09.593Z,
26,False,CAL FIRE San Bernardino Unit,,2019,True,/incidents/2019/8/3/la-barisa-fire/,,Forward spreads stopped.,San Bernardino,36,,,,2019-08-04T06:39:00Z,,True,True,,,,34.202883,Off La Barisa Dr & Hwy 247 in Landers,-116.4449,False,La Barisa Fire,100,,True,,,2019-08-03T17:22:51Z,Finalized,,,,,4433d477-a962-4ad9-a306-71f0f79fff65,2019-10-02T16:07:20.427Z,
25,False,CAL FIRE / San Diego County Fire,,2019,True,/incidents/2019/7/17/vista-fire/,,The forward spread has been stopped and firefighters continue to make good progress. All evacuation warnings have been lifted. Full containment expected later today.,San Diego,37,,,,2019-07-18T15:58:00Z,,True,True,,,,32.794768,Off Vista De La Montana in the Dehesa area,-116.839743,True,Vista Fire,100,,True,"The Vista Fire started on July 17, 2019 in San Diego County.",,2019-07-17T17:42:04Z,Finalized,,,,,06fa2750-afea-4f88-b1c4-48b9bc21f4eb,2019-07-18T15:58:48.137Z,
22,False,CAL FIRE Amador-El Dorado,,2019,True,/incidents/2019/9/29/chaparral-fire/,Firefighters have stopped forward progress on a Vegetation Fire in the area of Chaparral Drive and Latrobe Road in Latrobe,,El Dorado,9,,,,2019-09-29T21:35:00Z,,True,True,,,,38.538467,Chaparral Drive and Latrobe Road in Latrobe,-120.965105,False,Chaparral Fire,100,,True,"The Chaparral Fire started September 29, 2019 in the area of Chaparral Drive and Latrobe Road in Latrob.",,2019-09-29T21:44:45Z,Finalized,,,,,48f89096-4641-42cc-8ec4-9cba635e79a1,2019-09-30T09:21:49.757Z,
22,False,CAL FIRE SCU,,2019,True,/incidents/2019/7/12/mid-fire/,,,Alameda,1,,,,2019-07-12T19:20:00Z,,True,True,Grass,,,37.093243,"patterson pass and mid way, eastern",-121.586846,False,Mid Fire,100,,True,"The Mid Fire started July 12 2019 near Patterson Pass and Mid Way, Eastern (Alameda County)","Mid Fire, July 12 2019, Patterson Pass, Mid Way, Eastern, Alameda County",2019-07-12T18:40:09Z,Finalized,,,,,3fc9ae75-8844-43a5-8330-6956cdb6e3a7,2019-07-15T18:38:20.093Z,
15,False,CAL FIRE Santa Clara Unit,,2019,True,/incidents/2019/10/15/nustar-fire/,,,Contra Costa,7,,,,,,True,True,,,,38.045866,"San Pablo Ave and Cummings Skyway, Crockett",-122.245186,False,Nustar Fire,100,,True,"The Nustar vegetation fire started October 15, 2019 off San Pablo Ave and Cummings Skyway, Crockett in Contra Costa County. Lead agency on petroleum fire: NuStar Energy and Crockett Fire Protection District.",,2019-10-15T16:17:18Z,Finalized,,,,,0baff961-3ce3-45ec-80f1-a72957f2f3f4,2019-10-16T06:58:49.133Z,
12,False,CAL FIRE / Riverside County Fire,,2019,True,/incidents/2019/8/27/sage-fire/,,,Riverside,33,,,,2019-08-27T08:54:00Z,,True,True,,,,33.463991,"near the intersection of Sage Road and Highway 79, in Aguanga",-116.914799,False,Sage Fire,100,,True,"The Sage Fire started on August 27, 2019 near the intersection of Sage Road and Highway 79, in Aguanga in Riverside County.",,2019-08-27T11:33:56Z,Finalized,,,,,faf6064e-fc50-4289-8486-1235f20289d7,2019-08-28T08:55:30.933Z,
10,False,MEU,,2019,True,/incidents/2019/10/4/wilson-fire/,,,Mendocino,23,,,,,,True,True,,,,39.613783,"Highway 101 south of Sloan and Old Sherwood Road in Willits, California",-123.458782,False,Wilson Fire,100,,True,"The Wilson Fire started on October 4th, 2019 near Highway 101, south of Sloan and Old Sherwood Road in Willits, California.",,2019-10-04T18:38:09Z,Finalized,,,,,1dd6f339-956d-4ec5-bac5-713ba3cd53d4,2019-10-04T18:39:04.31Z,
10,False,CAL FIRE San Mateo-Santa Cruz Unit,,2019,True,/incidents/2019/9/3/deer-fire/,,,Santa Cruz,44,,,,2019-09-06T19:48:00Z,,True,True,timber,,,37.178353,"Deer Creek Road and Rons Road, northeast of Boulder Creek",-122.07743,False,Deer Fire,100,,True,"The Deer Fire started September 3, 2019 off Deer Creek Road and Rons Road, northeast of Boulder Creek in Santa Cruz County.",,2019-09-03T15:36:45Z,Finalized,,,,,23f65de3-bf4d-4edf-a5eb-b21299195b0f,2019-09-06T19:49:01.653Z,
77758,False,CAL FIRE Sonoma-Lake-Napa Unit,,2019,True,/incidents/2019/10/23/kincade-fire/,"<p>All evacuations have been lifted at this time; however, the Sonoma County Public Health Order is still in place. For any inquiries about this health order, please visit <a href=""https://tinyurl.com/sonomacountypublichealthorder"">https://tinyurl.com/sonomacountypublichealthorder</a>.
<P>
For recovery information please visit <a href=""http:www.socoemergency.org"">www.socoemergency.org</a> or call 211
<p>
The County of Sonoma is also working to establish processes for safe debris
removal. For more information on the recovery process: <b>Call 211 or 1-800-325-9604</b>
<P>
<B>
For information on returning home after a wildfire:
<a href=""https://tinyurl.com/calfirereturnhome"">https://tinyurl.com/calfirereturnhome</a>
<P>
For gas and electric safety information tips:
<a href=""https://www.pge.com/returninghome"">https://www.pge.com/returninghome</a>
<P>
For information on AT&T internet and phone services:
<a href=""https://www.att.com/capoweroutage"">www.att.com/capoweroutage</a>
<P>
<P>
</B>
<p>
<p><b>Local Assistance Center (LAC):</b>: Healdsburg Community Center, 1557 Healdsburg Ave., Healdsburg, CA 95448. 
<p>
<p><b><p>To view the interactive map for Sonoma, Napa or Lake county please visit the following site: <a href=""https://tinyurl.com/kincadeincidentmap"">Kincade Incident Map</a> </b>

<p>
New Kincade Fire Evacuation Warning and Order Update (11/03/19 @3:00PM) <a href=""https://fire.ca.gov/media/10050/11319_1500_repop.pdf"">https://fire.ca.gov/media/10050/11319_1500_repop.pdf</a>

<P>

New Kincade Fire Evacuation Warning and Order Update (11/02/19 @3:00PM) <a href=""https://www.fire.ca.gov/media/10046/new-kincade-fire-evacuation-repopulation-information-11219_.pdf"">https://www.fire.ca.gov/media/10030/kincade-fire-11119_1300_repop.pdf</a>

<P>

New Kincade Fire Evacuation Warning and Order Update (11/01/19 @1:00PM) <a href=""https://www.fire.ca.gov/media/10030/kincade-fire-11119_1300_repop.pdf"">https://www.fire.ca.gov/media/10030/kincade-fire-11119_1300_repop.pdf</a>

<P>

New Kincade Fire Evacuation Warning and Order Update (10/31/19 @2:00PM) <a href=""https://www.fire.ca.gov/media/10019/103119repopulation.pdf"">https://www.fire.ca.gov/media/10019/103119repopulation.pdf,</a>

<P>

New Kincade Fire Evacuation Warning and Order Update (10/28/19 @6:00PM) <a href=""https://www.fire.ca.gov/media/9999/102819-kincade-fire-evacuation-warning-lake-county.pdf"">https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf</a>

<P>

New Kincade Fire Evacuation Warning and Order Update (10/28/19 @2:00PM) <a href=""https://gallery.mailchimp.com/1eab3f5545f6a6e4d33c94dcb/files/cae59ba9-f7ca-4481-b593-3dfa2851ab55/10.28.19_1300_repop_7.8_s.pdf"">https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf</a>
<P>

New Kincade Fire Evacuation Warning and Order Update (10/27/19 @12:45PM) <a href=""https://www.fire.ca.gov/media/9990/102719_1245_evac_o_napa.pdf"">https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf</a>
<P>

New Kincade Fire Evacuation Warning and Order Update (10/27/19 @4:30AM) <a href=""https://www.fire.ca.gov/media/9986/102719_0430_evac_o.pdf"">https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf</a>
<p>

New Kincade Fire Evacuation Warning and Order Update (10/26/19 @6:30PM) <a href=""https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf"">https://www.fire.ca.gov/media/9981/102619_1830_evac_ow.pdf</a>
<p>

New Kincade Fire Evacuation Warning and Order Update (10/26/19 @10AM): <a href=""https://www.fire.ca.gov/media/9980/102619_1000_evac_o.pdf"">https://www.fire.ca.gov/media/9980/102619_1000_evac_o.pdf</a>",,Sonoma,49,2,0,5,2019-11-06T19:00:00Z,,False,True,Vegetation,0,4,38.792458,"John Kincade Road and Burned Mountain Road, northeast of Geyserville",-122.780053,True,Kincade Fire,100,55,True,"The Kincade Fire started on October 23, 2018 off John Kincade Road and Burned Mountain Road, northeast of Geyserville in Sonoma County","<a href=""https://tinyurl.com/lakecountymap"">To view the most current Lake County Map, follow this link:</a>

<a href=""https://tinyurl.com/napacountymap"">To view the most current Napa County Map, follow this link:</a>

<a href=""https://tinyurl.com/sonomacountymap"">To view the most current Sonoma County Map, follow this link:</a>

To view the most current Sonoma County Map, follow this link: <a href=""https://tinyurl.com/sonomacountymap""</a>",2019-10-23T21:27:00Z,Finalized,60,374,,0,809d101c-8aa3-4a53-bf20-f38ae7ec7941,2019-11-20T11:02:52.127Z,2
54612,False,USFS Plumas National Forest,,2019,False,/incidents/2019/9/4/walker-fire/,,,Plumas,32,,,,,,False,True,,,,40.061389,"Indian Creek and Beckworth Genesee Road, east of Genesee",-120.680556,False,Walker Fire,100,468,True,"The Walker Fire started September 4, 2019 off Indian Creek and Beckworth Genesee Road, east of Genesee in Plumas County.",,2019-09-04T15:17:31Z,Finalized,,,,,3a48b649-8714-433d-9952-ff2bf9e8c90a,2019-10-24T11:04:07.517Z,
14217,False,Modoc National Forest,,2019,False,/incidents/2019/7/28/tucker-fire/,(Not a CAL FIRE Incident). CAL FIRE is assisting Modoc National Forest with air and ground resources.,,Modoc,25,,,,2019-08-11T12:16:00Z,,False,True,,,,41.79591,"Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir",-121.260305,False,Tucker Fire,100,,True,"The Tucker Fire started on July 28, 2019 off Hwy 139 and Tucker Butte Rd, 6 miles SW of Clear Lake Reservoir in Modoc County.",,2019-07-28T15:58:00Z,Finalized,,,,,2939928b-0308-4d76-b232-246f064ddd11,2019-09-26T14:49:08.223Z,
10296,False,Inyo National Forest     ,,2019,False,/incidents/2019/9/6/taboose-fire/,,,Inyo,14,8,1,8,2019-11-21T16:09:00Z,,False,True,,5,,37.034,south west of Big Pine and north west of Aberdeen,-118.345,True,Taboose Fire,100,269,True,"Taboose Fire started on September 4, 2019 south west of Big Pine and north west of Aberdeen in Inyo County.",,2019-09-06T12:43:35Z,Finalized,,,,,e7ea56c5-4290-4406-b0a5-c9d1718e9700,2020-01-10T16:10:00.007Z,4
9999,False,Ventura County Fire Department ,,2019,True,/incidents/2019/10/31/maria-fire/,,,Ventura,56,17,,45,2019-11-06T18:00:00Z,,False,True,,,,34.302212,"off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula",-118.997115,True,Maria Fire ,100,626,True,"Maria Fire started on October 31, 2019 off of Bradley Road and Solano Verde Dr, Top of South Mt, Santa Paula in Ventura County.",,2019-10-31T20:58:28Z,Finalized,,4,,,31852a71-e639-496f-9e7d-0968d1c218b3,2019-11-06T18:27:43.47Z,3
8838,False,CAL FIRE Tehama Glenn Unit ,3,2019,True,/incidents/2019/9/5/red-bank-fire/,"Today, firefighters are preparing for significant weather change that will last through Friday. Temperatures will be significantly hotter and drier with light winds from the north. Due to the remote location of the fire, approximately 60 firefighting crews will be transported by helicopter to further enhance fire suppression efforts continuing to close in on containment lines.

<p> CAL FIRE IMT 5 is working in conjunction with the United States Forest Service and CIIMT 16 resources, and has assumed suppression responsibilities for State Responsibility Area land located south of Cottonwood Creek. The total number of resources stated above includes both Branch Ten of the South Fire and the Red Bank Fire incident.

<p> Motorists should drive cautiously and always yield to emergency vehicles that are traveling on and off of the roads and highways. Fire danger remains elevated and everyone should continue to use extreme caution and refrain from daily activities that may spark a wildland fire. “Ready, Set, Go” is a user-friendly website that shows homeowners step-by-step instructions for hardening their homes and protecting their families from the dangers of wildfires. For more information, visit www.readyforwildfire.org.",,Tehama,52,53,27,98,2019-09-13T19:00:00Z,,False,True,,20,,40.12,"Off Hammer Loop Road and Petty John Road, West of Red Bluff ",-122.64,True,Red Bank Fire,100,1936,True,"Red Bank Fire started on September 5, 2019 off Hammer Loop Road and Petty John Road, West of Red Bluff in Tehama County.",,2019-09-05T13:19:56Z,Finalized,,2,,,14ad161c-bfc6-41ae-af84-a464084a4142,2019-09-13T19:59:57.813Z,23
8799,False,Unified Command: Los Angeles County Fire Department and Los Angeles City Fire Department and Angeles National Forest,,2019,False,/incidents/2019/10/10/saddle-ridge-fire/,"<p>Firefighters from The Los Angeles City Fire Department, The Los Angeles County Fire Department, and
Angeles National Forest have made significant progress working in their respective jurisdictions with
support from assisting agencies to increase containment lines and address hot spots. 

<p>Tactical patrols will remain in place to monitor the area as low humidity and northerly winds remain a concern through Wednesday with the strongest gusts expected tonight and tomorrow morning. 

<p>The public is reminded to please drive cautiously and yield to emergency personnel working around the burn area.

<p>The cause of the Saddle Ridge Fire remains under active investigation.

<p>This will be the “Final” update on this incident in this format. Any additional updates will be distributed through each jurisdiction’s normal platforms.

<p>Please be advised, due to decreased requests for assistance, demobilization of the Local Assistance Center (LAC) has begun. County and State agencies will be released at the closure of the LAC today, October 21, 2019. However, all LA City agencies will provide Saddle Ridge Fire recovery resources at the Sylmar Recreation Center until Tuesday, October 22, 2019 ending at 7:00pm. After the closure of the LAC, 211 will continue to provide recovery assistance information and referrals.

<p>Sylmar Recreation Center.
<p>Dates: Thursday, October 17, 2019 - Saturday, October 22, 2019
<p>Hours of Operation: (Monday - Tuesday) 9:30am to 7:00pm
<p>Public call 213-213-5228 or visit lacity.org/recovery
<p>
To ensure the safety of both the public and first responders, the Angeles NF has closed a section of the forest due to the fire.
Please refer to go.usa.gov/xVzN5.",,Los Angeles,19,,,,2019-10-31T09:10:00Z,1,False,True,Brush,,8,34.32988,"Saddle Ridge Rd, Sylmar",-118.48161,True,Saddle Ridge Fire,100,206,True,"The Saddle Ridge Fire started October 10, 2019 off Saddle Ridge Rd, Sylmar in Los Angeles County.",,2019-10-10T21:02:00Z,Finalized,88,19,,,c52717d6-0297-4c5b-a0f1-f17abcd7ac27,2019-11-05T12:06:11.053Z,
5737,False,USFS - Modoc National Forest,,2019,False,/incidents/2019/9/6/lone-fire/,,,Modoc,25,,,,2019-09-13T07:19:00Z,,False,True,,,,41.748,"Pinnacle Lake, Doublehead Ranger district, Modoc National Forest",-121.056,False,Lone Fire,100,40,True,"The Lone Fire started on September 4, 2019 in the Modoc National Forest in Modoc County.",,2019-09-06T11:34:27Z,Finalized,,,,,81977367-45ad-4962-92f3-ae30f22ef723,2019-09-26T14:46:26.023Z,
5563,False,CAL FIRE Madera Mariposa Merced Unit,,2019,True,/incidents/2019/10/6/briceburg-fire/,"Highway 140 is open; please drive cautiously. Smoke will be visible within the fires boundary for potentially several weeks. This is the final update.

<p>Yosemite National Park remains open. For information on Yosemite National Park, go to nps.gov/yose or call 209-372-0200.

<p>Evacuations: All Mandatory Evacuation Orders and Fire advisements have been lifted. Buffalo Gulch Road is open.",,Mariposa,22,,,,,,False,True,,,,37.604638,Highway 140 and Briceburg Bridge Road north of Midpines ,-119.96606,True,Briceburg Fire,100,19,True,"The Briceburg Fire started October 6, 2019 off of Highway 140 and Briceburg Bridge Road north of Midpines in Mariposa County.",,2019-10-06T16:15:12Z,Finalized,,1,,,e7aeb204-15af-4a2a-8f2a-bfd2c8dbe411,2019-10-24T06:58:58.193Z,3
5332,False,Shasta-Trinity National Forest ,,2019,False,/incidents/2019/9/5/south-fire/,,,Tehama,52,,,,2019-12-02T16:12:00Z,,False,True,,,,40.109,"Southeast aspect of Tomhead Mountain, South of Platina",-122.789,False,South Fire,100,,True,"South Fire started on September 5, 2019 Southeast aspect of Tomhead Mountain, South of Platina in Tehama County.",,2019-09-05T19:59:46Z,Finalized,,,,,38d46a2f-d1f6-4ed8-a502-e57e393844ea,2020-01-10T16:13:09.923Z,
4840,False,USFS - Inyo National Forest,,2019,False,/incidents/2019/9/6/springs-fire/,,,Mono,26,,,,,,False,True,,,,37.826,"southeast of Lee Vining, CA",-118.872,False,Springs Fire,100,,True,"The Spring Fire started on uly 26th, 2019 13 miles southeast of Lee Vinning, CA in Mono County.",,2019-09-06T11:24:11Z,Finalized,,,,,226da8c8-26c0-49d7-b5ef-952cd969f918,2019-10-24T11:18:13.767Z,
4615,False,Los Angeles County Fire Department ,4,2019,False,/incidents/2019/10/24/tick-fire/,"<p> For Evacuation Information <a href=""https://twitter.com/SCVSHERIFF"">Santa Clarita Valley Sheriff</a>",,Los Angeles,19,8,,69,,,False,True,,0,,34.472778,"Tick Canyon Rd and Summit Knoll Rd, Canyon Country",-118.368056,True,Tick Fire,100,509,True,"The Tick Fire started October 24, 2019 off Tick Canyon Rd and Summit Knoll Rd, Canyon Country in Los Angeles County.",,2019-10-24T14:51:46Z,Finalized,27,22,,10,020310d3-7834-4f57-a125-eff0eb3f54e5,2019-10-31T07:39:12.177Z,
